Store,State,City,Date,Type,IsHoliday,Weekly_Sales,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Week,Year,Month,MD Total
22,Massachusetts,Boston,2010-12-31,B,True,774262.28,119557.0,28.49,3.177,,,,,,136.665265,8.572,52,2010,12,
22,Massachusetts,Boston,2011-01-07,B,False,873954.7,119557.0,32.56,3.193,,,,,,136.7332569,8.458,1,2011,1,
22,Massachusetts,Boston,2011-01-14,B,False,807535.52,119557.0,24.76,3.215,,,,,,136.803477,8.458,2,2011,1,
22,Massachusetts,Boston,2011-01-21,B,False,855001.02,119557.0,26.8,3.232,,,,,,136.8870657,8.458,3,2011,1,
22,Massachusetts,Boston,2011-01-28,B,False,799369.15,119557.0,20.61,3.243,,,,,,136.9706544,8.458,4,2011,1,
22,Massachusetts,Boston,2011-02-04,B,False,946060.98,119557.0,26.39,3.24,,,,,,137.0542431,8.458,5,2011,2,
22,Massachusetts,Boston,2011-02-11,B,True,1009206.33,119557.0,28.89,3.255,,,,,,137.1378318,8.458,6,2011,2,
22,Massachusetts,Boston,2011-02-18,B,False,975964.86,119557.0,35.34,3.263,,,,,,137.2511849,8.458,7,2011,2,
22,Massachusetts,Boston,2011-02-25,B,False,911245.43,119557.0,30.229999999999997,3.281,,,,,,137.3764439,8.458,8,2011,2,
22,Massachusetts,Boston,2011-03-04,B,False,997353.15,119557.0,33.52,3.437,,,,,,137.5017028,8.458,9,2011,3,
22,Massachusetts,Boston,2011-03-11,B,False,944587.23,119557.0,41.42,3.6,,,,,,137.6269617,8.458,10,2011,3,
22,Massachusetts,Boston,2011-03-18,B,False,926427.12,119557.0,43.38,3.634,,,,,,137.7398929,8.458,11,2011,3,
22,Massachusetts,Boston,2011-03-25,B,False,933528.39,119557.0,38.77,3.624,,,,,,137.8478929,8.458,12,2011,3,
22,Massachusetts,Boston,2011-04-01,B,False,951588.37,119557.0,36.04,3.638,,,,,,137.9558929,8.252,13,2011,4,
22,Massachusetts,Boston,2011-04-08,B,False,969046.6900000001,119557.0,44.42,3.72,,,,,,138.0638929,8.252,14,2011,4,
22,Massachusetts,Boston,2011-04-15,B,False,1008557.04,119557.0,48.88,3.823,,,,,,138.1646952,8.252,15,2011,4,
22,Massachusetts,Boston,2011-04-22,B,False,1152781.9,119557.0,47.76,3.9189999999999996,,,,,,138.2475036,8.252,16,2011,4,
22,Massachusetts,Boston,2011-04-29,B,False,926133.8,119557.0,57.2,3.9880000000000004,,,,,,138.3303119,8.252,17,2011,4,
22,Massachusetts,Boston,2011-05-06,B,False,1032076.06,119557.0,53.63,4.078,,,,,,138.4131202,8.252,18,2011,5,
22,Massachusetts,Boston,2011-05-13,B,False,1001558.74,119557.0,57.71,4.095,,,,,,138.4959286,8.252,19,2011,5,
22,Massachusetts,Boston,2011-05-20,B,False,970307.83,119557.0,58.56,4.101,,,,,,138.587106,8.252,20,2011,5,
22,Massachusetts,Boston,2011-05-27,B,False,1021568.34,119557.0,62.59000000000001,4.034,,,,,,138.6782834,8.252,21,2011,5,
22,Massachusetts,Boston,2011-06-03,B,False,1125169.92,119557.0,70.09,3.9729999999999994,,,,,,138.7694608,8.252,22,2011,6,
22,Massachusetts,Boston,2011-06-10,B,False,1060868.49,119557.0,69.53,3.9240000000000004,,,,,,138.8606382,8.252,23,2011,6,
22,Massachusetts,Boston,2011-06-17,B,False,1042454.61,119557.0,63.97,3.8730000000000007,,,,,,139.0028333,8.252,24,2011,6,
22,Massachusetts,Boston,2011-06-24,B,False,1012584.2,119557.0,68.53,3.851,,,,,,139.1832917,8.252,25,2011,6,
22,Massachusetts,Boston,2011-07-01,B,False,1077491.68,119557.0,70.8,3.815,,,,,,139.36375,8.023,26,2011,7,
22,Massachusetts,Boston,2011-07-08,B,False,1017050.65,119557.0,74.22,3.784,,,,,,139.5442083,8.023,27,2011,7,
22,Massachusetts,Boston,2011-07-15,B,False,961953.57,119557.0,75.2,3.827,,,,,,139.7006325,8.023,28,2011,7,
22,Massachusetts,Boston,2011-07-22,B,False,964683.8,119557.0,77.79,3.882,,,,,,139.7969712,8.023,29,2011,7,
22,Massachusetts,Boston,2011-07-29,B,False,944958.69,119557.0,75.32,3.898,,,,,,139.8933099,8.023,30,2011,7,
22,Massachusetts,Boston,2011-08-05,B,False,983232.96,119557.0,75.33,3.903,,,,,,139.9896486,8.023,31,2011,8,
22,Massachusetts,Boston,2011-08-12,B,False,991779.2,119557.0,74.69,3.8799999999999994,,,,,,140.0859873,8.023,32,2011,8,
22,Massachusetts,Boston,2011-08-19,B,False,973004.91,119557.0,71.3,3.82,,,,,,140.1289205,8.023,33,2011,8,
22,Massachusetts,Boston,2011-08-26,B,False,1181815.31,119557.0,72.22,3.796,,,,,,140.1629528,8.023,34,2011,8,
22,Massachusetts,Boston,2011-09-02,B,False,912762.76,119557.0,69.16,3.784,,,,,,140.196985,8.023,35,2011,9,
22,Massachusetts,Boston,2011-09-09,B,True,1004434.54,119557.0,69.14,3.809,,,,,,140.2310173,8.023,36,2011,9,
22,Massachusetts,Boston,2011-09-16,B,False,937420.65,119557.0,68.08,3.809,,,,,,140.2735,8.023,37,2011,9,
22,Massachusetts,Boston,2011-09-23,B,False,899834.75,119557.0,62.36,3.758,,,,,,140.32725,8.023,38,2011,9,
22,Massachusetts,Boston,2011-09-30,B,False,953314.16,119557.0,69.78,3.684,,,,,,140.381,8.023,39,2011,9,
22,Massachusetts,Boston,2011-10-07,B,False,993436.67,119557.0,56.44,3.633,,,,,,140.43475,7.706,40,2011,10,
22,Massachusetts,Boston,2011-10-14,B,False,944337.32,119557.0,62.63,3.583,,,,,,140.4784194,7.706,41,2011,10,
22,Massachusetts,Boston,2011-10-21,B,False,981567.22,119557.0,59.3,3.618,,,,,,140.4616048,7.706,42,2011,10,
22,Massachusetts,Boston,2011-10-28,B,False,1099351.68,119557.0,49.31,3.604,,,,,,140.4447903,7.706,43,2011,10,
22,Massachusetts,Boston,2011-11-04,B,False,1106575.59,119557.0,42.81,3.586,,,,,,140.4279758,7.706,44,2011,11,
22,Massachusetts,Boston,2011-11-11,B,False,1051740.29,119557.0,47.8,3.57,12691.27,16756.86,435.92,3159.94,6275.41,140.4111613,7.706,45,2011,11,39319.399999999994
22,Massachusetts,Boston,2011-11-18,B,False,1007579.4400000001,119557.0,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706,46,2011,11,24888.030000000002
22,Massachusetts,Boston,2011-11-25,B,True,1535857.49,119557.0,46.28,3.536,1649.31,,70087.94,7.5,5266.9,140.4217857,7.706,47,2011,11,
22,Massachusetts,Boston,2011-12-02,B,False,1167621.14,119557.0,49.11,3.501,10739.64,,926.79,3397.08,29944.71,140.4307857,7.706,48,2011,12,
22,Massachusetts,Boston,2011-12-09,B,False,1308967.44,119557.0,45.35,3.47,3311.44,,125.93,2499.81,16837.64,140.4397857,7.706,49,2011,12,
22,Massachusetts,Boston,2011-12-16,B,False,1453153.33,119557.0,39.11,3.445,5083.51,,463.79,423.22,4590.08,140.4700795,7.706,50,2011,12,
22,Massachusetts,Boston,2011-12-23,B,False,1863195.68,119557.0,39.83,3.413,963.24,5.39,936.6199999999999,5.0,4250.08,140.528765,7.706000000000001,51,2011,12,6160.33
22,Massachusetts,Boston,2011-12-30,B,True,982661.14,119557.0,36.28,3.402,6840.65,55072.53,35.75,388.44,5826.4,140.5874505,7.706,52,2011,12,68163.77
22,Massachusetts,Boston,2012-01-06,B,False,895358.2,119557.0,34.61,3.439,5803.25,34453.8,22.94,1777.64,8239.01,140.6461359,7.503,1,2012,1,50296.64000000001
22,Massachusetts,Boston,2012-01-13,B,False,855437.5700000001,119557.0,39.0,3.523,2325.12,19455.8,6.06,520.21,5824.45,140.7048214,7.503,2,2012,1,28131.64
22,Massachusetts,Boston,2012-01-20,B,False,897027.44,119557.0,29.16,3.542,1697.47,7401.88,2.73,1934.2,7147.3,140.8086118,7.503,3,2012,1,18183.58
22,Massachusetts,Boston,2012-01-27,B,False,786459.23,119557.0,35.68,3.568,1048.86,4022.0600000000004,,9.88,2507.98,140.9124021,7.503,4,2012,1,
22,Massachusetts,Boston,2012-02-03,B,False,958487.75,119557.0,40.58,3.633,88646.76,5196.77,27.71,57815.43,8823.94,141.0161924,7.503,5,2012,2,160510.61000000002
22,Massachusetts,Boston,2012-02-10,B,True,1034448.0700000001,119557.0,35.68,3.655,10155.75,6392.28,3.34,9811.63,5448.98,141.1199827,7.503,6,2012,2,31811.98
22,Massachusetts,Boston,2012-02-17,B,False,1004749.41,119557.0,36.25,3.703,14910.44,10572.12,2.0,10409.34,5499.8,141.2140357,7.503,7,2012,2,41393.700000000004
22,Massachusetts,Boston,2012-02-24,B,False,912958.95,119557.0,39.0,3.751,10045.03,7913.379999999999,,8695.83,3361.36,141.3007857,7.503,8,2012,2,
22,Massachusetts,Boston,2012-03-02,B,False,974866.65,119557.0,37.47,3.827,28298.18,3333.76,89.58,25615.48,3141.76,141.3875357,7.503,9,2012,3,60478.76
22,Massachusetts,Boston,2012-03-09,B,False,991127.01,119557.0,41.72,3.876,7634.61,348.71,0.5,1351.75,5563.8,141.4742857,7.503,10,2012,3,14899.369999999999
22,Massachusetts,Boston,2012-03-16,B,False,966780.01,119557.0,46.06,3.8670000000000004,8463.01,51.31,11.36,3719.23,4895.18,141.55478,7.503,11,2012,3,17140.09
22,Massachusetts,Boston,2012-03-23,B,False,992774.4,119557.0,54.68,3.8890000000000002,5667.37,96.9,8.73,511.13999999999993,2598.98,141.6269332,7.503,12,2012,3,8883.119999999999
22,Massachusetts,Boston,2012-03-30,B,False,965769.93,119557.0,46.4,3.921,11628.21,29.6,3.59,1653.46,3327.97,141.6990864,7.503,13,2012,3,16642.83
22,Massachusetts,Boston,2012-04-06,B,False,1197489.66,119557.0,46.38,3.9570000000000003,8593.09,,17.67,1946.9899999999998,5729.6,141.7712396,7.671,14,2012,4,
22,Massachusetts,Boston,2012-04-13,B,False,939118.24,119557.0,49.89,4.025,5981.5,10877.85,9.5,1633.96,1932.86,141.8433929,7.670999999999999,15,2012,4,20435.67
22,Massachusetts,Boston,2012-04-20,B,False,1000342.87,119557.0,58.81,4.046,7200.16,6519.27,14.55,54.25,3897.6699999999996,141.9015262,7.670999999999999,16,2012,4,17685.899999999998
22,Massachusetts,Boston,2012-04-27,B,False,922539.94,119557.0,51.42,4.023,2573.49,0.18,6.31,247.76,2140.08,141.9596595,7.671,17,2012,4,4967.82
22,Massachusetts,Boston,2012-05-04,B,False,1005083.3099999999,119557.0,50.75,3.9910000000000005,21823.53,,37.87,6586.49,1565.11,142.0177929,7.671,18,2012,5,
22,Massachusetts,Boston,2012-05-11,B,False,997868.63,119557.0,56.72,3.947,16294.309999999998,,100.09,3370.19,3482.48,142.0759262,7.670999999999999,19,2012,5,
22,Massachusetts,Boston,2012-05-18,B,False,986612.02,119557.0,61.9,3.899,10611.25,,51.9,1482.63,2464.02,142.0970115,7.671,20,2012,5,
22,Massachusetts,Boston,2012-05-25,B,False,1047297.38,119557.0,62.39,3.85,9329.34,,309.12,1369.3,2638.03,142.1032776,7.671,21,2012,5,
22,Massachusetts,Boston,2012-06-01,B,False,1102857.37,119557.0,70.01,3.798,16432.28,7.6,73.36,3723.8,3331.57,142.1095438,7.671,22,2012,6,23568.609999999997
22,Massachusetts,Boston,2012-06-08,B,False,1061134.3699999999,119557.0,61.709999999999994,3.746,18261.32,142.4,19.79,3041.13,4316.44,142.1158099,7.671,23,2012,6,25781.08
22,Massachusetts,Boston,2012-06-15,B,False,1061219.19,119557.0,66.56,3.683,9564.7,193.9,9.06,3070.27,2588.53,142.1292548,7.671,24,2012,6,15426.460000000001
22,Massachusetts,Boston,2012-06-22,B,False,1112449.3,119557.0,70.61,3.629,8154.529999999999,387.4,,2396.96,3938.8300000000004,142.1606464,7.670999999999999,25,2012,6,
22,Massachusetts,Boston,2012-06-29,B,False,1053881.78,119557.0,70.99,3.577,3297.53,345.5,,339.38,2257.49,142.1920381,7.671,26,2012,6,
22,Massachusetts,Boston,2012-07-06,B,False,1097786.1400000001,119557.0,77.41,3.538,10677.48,296.2,12.79,6485.38,3465.23,142.2234298,7.753,27,2012,7,20937.08
22,Massachusetts,Boston,2012-07-13,B,False,971361.38,119557.0,75.81,3.561,4773.8,183.5,14.16,2046.91,1457.01,142.2548214,7.753,28,2012,7,8475.38
22,Massachusetts,Boston,2012-07-20,B,False,991969.37,119557.0,76.57,3.61,3250.89,101.3,15.49,1986.2700000000002,2800.15,142.2337569,7.753,29,2012,7,8154.1
22,Massachusetts,Boston,2012-07-27,B,False,925731.21,119557.0,73.52,3.701,5336.52,42.97,2.31,8546.62,3644.59,142.2126924,7.753,30,2012,7,17573.010000000002
22,Massachusetts,Boston,2012-08-03,B,False,1007257.83,119557.0,72.99,3.698,35383.88,88.92,27.32,18389.63,3237.41,142.1916279,7.752999999999999,31,2012,8,57127.16
22,Massachusetts,Boston,2012-08-10,B,False,973812.79,119557.0,76.74,3.772,7212.77,22.87,15.43,2623.17,1906.3,142.1705634,7.753,32,2012,8,11780.54
22,Massachusetts,Boston,2012-08-17,B,False,981273.26,119557.0,74.92,3.8399999999999994,5160.04,91.43,,2273.84,2354.36,142.2157385,7.753,33,2012,8,
22,Massachusetts,Boston,2012-08-24,B,False,1060906.75,119557.0,70.42,3.8739999999999997,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753,34,2012,8,21966.13
22,Massachusetts,Boston,2012-08-31,B,False,1022270.86,119557.0,71.93,3.8840000000000003,37707.43,40.66,119.53,6761.03,2307.61,142.4054482,7.753,35,2012,8,46936.26
22,Massachusetts,Boston,2012-09-07,B,True,996628.8,119557.0,73.3,3.921,12941.56,4.0,37.34,2510.1,3346.55,142.500303,7.752999999999999,36,2012,9,18839.55
22,Massachusetts,Boston,2012-09-14,B,False,918049.28,119557.0,66.42,3.9880000000000004,7069.56,3.44,8.43,499.9100000000001,6011.9,142.5938833,7.752999999999999,37,2012,9,13593.24
22,Massachusetts,Boston,2012-09-21,B,False,921612.53,119557.0,63.38,4.056,7150.28,106.01,19.0,1217.3,7556.34,142.6798167,7.753,38,2012,9,16048.93
22,Massachusetts,Boston,2012-09-28,B,False,976479.51,119557.0,62.17000000000001,4.018,4269.8,23.73,1.72,2763.63,2130.39,142.76575,7.753,39,2012,9,9189.27
22,Massachusetts,Boston,2012-10-05,B,False,1009887.36,119557.0,62.089999999999996,4.027,5294.37,,4.25,1447.19,3652.84,142.8516833,7.542999999999999,40,2012,10,
22,Massachusetts,Boston,2012-10-12,B,False,1004039.84,119557.0,54.18,4.029,1558.08,,10.35,485.2,4291.26,142.9376167,7.543,41,2012,10,
22,Massachusetts,Boston,2012-10-19,B,False,978027.95,119557.0,55.28,4.0,2834.71,,3.66,459.34,3171.35,142.8633629,7.543,42,2012,10,
22,Massachusetts,Boston,2012-10-26,B,False,1094422.69,119557.0,57.58,3.9169999999999994,7330.98,111.86,152.91,536.08,708.93,142.7624113,7.543,43,2012,10,8840.759999999998
23,Vermont,Montpelier,2010-02-05,B,False,1364721.58,114533.0,15.25,2.788,,,,,,131.5279032,5.892,5,2010,2,
23,Vermont,Montpelier,2010-02-12,B,True,1380892.08,114533.0,18.75,2.771,,,,,,131.5866129,5.892,6,2010,2,
23,Vermont,Montpelier,2010-02-19,B,False,1319588.04,114533.0,26.7,2.747,,,,,,131.637,5.892,7,2010,2,
23,Vermont,Montpelier,2010-02-26,B,False,1198709.65,114533.0,32.68,2.753,,,,,,131.686,5.892,8,2010,2,
23,Vermont,Montpelier,2010-03-05,B,False,1311175.93,114533.0,33.15,2.766,,,,,,131.735,5.892,9,2010,3,
23,Vermont,Montpelier,2010-03-12,B,False,1408082.96,114533.0,36.07,2.805,,,,,,131.784,5.892,10,2010,3,
23,Vermont,Montpelier,2010-03-19,B,False,1229008.32,114533.0,43.01,2.834,,,,,,131.8242903,5.892,11,2010,3,
23,Vermont,Montpelier,2010-03-26,B,False,1310701.8,114533.0,38.59,2.831,,,,,,131.863129,5.892,12,2010,3,
23,Vermont,Montpelier,2010-04-02,B,False,1556627.6199999999,114533.0,40.5,2.826,,,,,,131.9019677,5.435,13,2010,4,
23,Vermont,Montpelier,2010-04-09,B,False,1264434.7,114533.0,56.82,2.849,,,,,,131.9408065,5.435,14,2010,4,
23,Vermont,Montpelier,2010-04-16,B,False,1288823.72,114533.0,44.25,2.885,,,,,,131.9809,5.435,15,2010,4,
23,Vermont,Montpelier,2010-04-23,B,False,1315023.08,114533.0,46.4,2.895,,,,,,132.0226667,5.435,16,2010,4,
23,Vermont,Montpelier,2010-04-30,B,False,1259414.52,114533.0,45.47,2.935,,,,,,132.0644333,5.435,17,2010,4,
23,Vermont,Montpelier,2010-05-07,B,False,1365552.28,114533.0,61.040000000000006,2.981,,,,,,132.1062,5.435,18,2010,5,
23,Vermont,Montpelier,2010-05-14,B,False,1303055.09,114533.0,45.33,2.983,,,,,,132.152129,5.435,19,2010,5,
23,Vermont,Montpelier,2010-05-21,B,False,1327424.28,114533.0,57.94,2.961,,,,,,132.2230323,5.435,20,2010,5,
23,Vermont,Montpelier,2010-05-28,B,False,1571158.56,114533.0,69.26,2.906,,,,,,132.2939355,5.435,21,2010,5,
23,Vermont,Montpelier,2010-06-04,B,False,1514435.51,114533.0,64.94,2.857,,,,,,132.3648387,5.435,22,2010,6,
23,Vermont,Montpelier,2010-06-11,B,False,1439432.06,114533.0,58.35,2.83,,,,,,132.4357419,5.435,23,2010,6,
23,Vermont,Montpelier,2010-06-18,B,False,1507708.93,114533.0,60.290000000000006,2.805,,,,,,132.4733333,5.435,24,2010,6,
23,Vermont,Montpelier,2010-06-25,B,False,1415204.88,114533.0,69.83,2.81,,,,,,132.4976,5.435,25,2010,6,
23,Vermont,Montpelier,2010-07-02,B,False,1549113.18,114533.0,64.76,2.815,,,,,,132.5218667,5.326,26,2010,7,
23,Vermont,Montpelier,2010-07-09,B,False,1417535.78,114533.0,77.16,2.806,,,,,,132.5461333,5.326,27,2010,7,
23,Vermont,Montpelier,2010-07-16,B,False,1413124.11,114533.0,73.94,2.796,,,,,,132.5667742,5.326,28,2010,7,
23,Vermont,Montpelier,2010-07-23,B,False,1333634.45,114533.0,70.2,2.784,,,,,,132.5825806,5.326,29,2010,7,
23,Vermont,Montpelier,2010-07-30,B,False,1319773.55,114533.0,69.71,2.792,,,,,,132.5983871,5.326,30,2010,7,
23,Vermont,Montpelier,2010-08-06,B,False,1417013.07,114533.0,70.03,2.792,,,,,,132.6141935,5.326,31,2010,8,
23,Vermont,Montpelier,2010-08-13,B,False,1346345.97,114533.0,67.43,2.81,,,,,,132.63,5.326,32,2010,8,
23,Vermont,Montpelier,2010-08-20,B,False,1439901.05,114533.0,68.65,2.796,,,,,,132.6616129,5.326,33,2010,8,
23,Vermont,Montpelier,2010-08-27,B,False,1584623.3599999999,114533.0,63.25,2.77,,,,,,132.6932258,5.326,34,2010,8,
23,Vermont,Montpelier,2010-09-03,B,False,1405119.23,114533.0,72.91,2.735,,,,,,132.7248387,5.326,35,2010,9,
23,Vermont,Montpelier,2010-09-10,B,True,1272842.85,114533.0,63.209999999999994,2.717,,,,,,132.7564516,5.326,36,2010,9,
23,Vermont,Montpelier,2010-09-17,B,False,1159132.58,114533.0,55.3,2.716,,,,,,132.7670667,5.326,37,2010,9,
23,Vermont,Montpelier,2010-09-24,B,False,1099055.65,114533.0,57.75,2.718,,,,,,132.7619333,5.326,38,2010,9,
23,Vermont,Montpelier,2010-10-01,B,False,1129909.44,114533.0,62.07,2.717,,,,,,132.7568,5.287,39,2010,10,
23,Vermont,Montpelier,2010-10-08,B,False,1179851.68,114533.0,50.75,2.776,,,,,,132.7516667,5.287,40,2010,10,
23,Vermont,Montpelier,2010-10-15,B,False,1119809.71,114533.0,45.55,2.878,,,,,,132.7633548,5.287,41,2010,10,
23,Vermont,Montpelier,2010-10-22,B,False,1147503.92,114533.0,43.19,2.919,,,,,,132.8170968,5.287,42,2010,10,
23,Vermont,Montpelier,2010-10-29,B,False,1112871.23,114533.0,48.68,2.938,,,,,,132.8708387,5.287,43,2010,10,
23,Vermont,Montpelier,2010-11-05,B,False,1203119.96,114533.0,36.6,2.938,,,,,,132.9245806,5.287,44,2010,11,
23,Vermont,Montpelier,2010-11-12,B,False,1387953.75,114533.0,35.59,2.961,,,,,,132.9783226,5.287,45,2010,11,
23,Vermont,Montpelier,2010-11-19,B,False,1314994.32,114533.0,41.66,3.03,,,,,,132.9172,5.287,46,2010,11,
23,Vermont,Montpelier,2010-11-26,B,True,2072685.05,114533.0,34.95,3.07,,,,,,132.8369333,5.287,47,2010,11,
23,Vermont,Montpelier,2010-12-03,B,False,1617025.41,114533.0,34.3,3.065,,,,,,132.7566667,5.287,48,2010,12,
23,Vermont,Montpelier,2010-12-10,B,False,1872365.99,114533.0,20.12,3.132,,,,,,132.6764,5.287,49,2010,12,
23,Vermont,Montpelier,2010-12-17,B,False,2238573.48,114533.0,23.05,3.139,,,,,,132.6804516,5.287,50,2010,12,
23,Vermont,Montpelier,2010-12-24,B,False,2734277.1,114533.0,22.96,3.15,,,,,,132.7477419,5.287,51,2010,12,
23,Vermont,Montpelier,2010-12-31,B,True,1169773.85,114533.0,19.05,3.177,,,,,,132.8150323,5.287,52,2010,12,
23,Vermont,Montpelier,2011-01-07,B,False,1122034.48,114533.0,27.81,3.193,,,,,,132.8823226,5.114,1,2011,1,
23,Vermont,Montpelier,2011-01-14,B,False,1016756.1,114533.0,18.2,3.215,,,,,,132.9510645,5.114,2,2011,1,
23,Vermont,Montpelier,2011-01-21,B,False,1110706.06,114533.0,15.579999999999998,3.232,,,,,,133.0285161,5.114,3,2011,1,
23,Vermont,Montpelier,2011-01-28,B,False,1083657.6099999999,114533.0,10.91,3.243,,,,,,133.1059677,5.114,4,2011,1,
23,Vermont,Montpelier,2011-02-04,B,False,1159438.53,114533.0,14.5,3.24,,,,,,133.1834194,5.114,5,2011,2,
23,Vermont,Montpelier,2011-02-11,B,True,1249786.4,114533.0,21.52,3.255,,,,,,133.260871,5.114,6,2011,2,
23,Vermont,Montpelier,2011-02-18,B,False,1369971.57,114533.0,26.6,3.263,,,,,,133.3701429,5.114,7,2011,2,
23,Vermont,Montpelier,2011-02-25,B,False,1206917.2,114533.0,17.0,3.281,,,,,,133.4921429,5.114,8,2011,2,
23,Vermont,Montpelier,2011-03-04,B,False,1301185.28,114533.0,20.67,3.437,,,,,,133.6141429,5.114,9,2011,3,
23,Vermont,Montpelier,2011-03-11,B,False,1042043.55,114533.0,29.359999999999996,3.6,,,,,,133.7361429,5.114,10,2011,3,
23,Vermont,Montpelier,2011-03-18,B,False,1203682.6199999999,114533.0,37.28,3.634,,,,,,133.8492258,5.114,11,2011,3,
23,Vermont,Montpelier,2011-03-25,B,False,1148624.83,114533.0,29.11,3.6240000000000006,,,,,,133.9587419,5.114,12,2011,3,
23,Vermont,Montpelier,2011-04-01,B,False,1182694.95,114533.0,29.440000000000005,3.638,,,,,,134.0682581,4.781,13,2011,4,
23,Vermont,Montpelier,2011-04-08,B,False,1248901.98,114533.0,36.74,3.72,,,,,,134.1777742,4.781,14,2011,4,
23,Vermont,Montpelier,2011-04-15,B,False,1263680.51,114533.0,45.51,3.8229999999999995,,,,,,134.2784667,4.781,15,2011,4,
23,Vermont,Montpelier,2011-04-22,B,False,1447301.24,114533.0,39.62,3.9190000000000005,,,,,,134.3571,4.781,16,2011,4,
23,Vermont,Montpelier,2011-04-29,B,False,1173307.4,114533.0,54.2,3.9880000000000004,,,,,,134.4357333,4.781,17,2011,4,
23,Vermont,Montpelier,2011-05-06,B,False,1359921.1300000001,114533.0,50.07,4.078,,,,,,134.5143667,4.781,18,2011,5,
23,Vermont,Montpelier,2011-05-13,B,False,1254914.8699999999,114533.0,55.12,4.095,,,,,,134.593,4.781,19,2011,5,
23,Vermont,Montpelier,2011-05-20,B,False,1337617.55,114533.0,56.67,4.101,,,,,,134.6803871,4.781,20,2011,5,
23,Vermont,Montpelier,2011-05-27,B,False,1361945.18,114533.0,63.27,4.034,,,,,,134.7677742,4.781,21,2011,5,
23,Vermont,Montpelier,2011-06-03,B,False,1562161.97,114533.0,67.21,3.9730000000000003,,,,,,134.8551613,4.781,22,2011,6,
23,Vermont,Montpelier,2011-06-10,B,False,1447028.06,114533.0,65.23,3.924,,,,,,134.9425484,4.781,23,2011,6,
23,Vermont,Montpelier,2011-06-17,B,False,1470520.83,114533.0,61.06,3.873,,,,,,135.0837333,4.781,24,2011,6,
23,Vermont,Montpelier,2011-06-24,B,False,1434036.18,114533.0,63.800000000000004,3.851,,,,,,135.2652667,4.781,25,2011,6,
23,Vermont,Montpelier,2011-07-01,B,False,1492507.44,114533.0,65.65,3.815,,,,,,135.4468,4.584,26,2011,7,
23,Vermont,Montpelier,2011-07-08,B,False,1379488.05,114533.0,69.92,3.784,,,,,,135.6283333,4.584,27,2011,7,
23,Vermont,Montpelier,2011-07-15,B,False,1360520.56,114533.0,69.8,3.827,,,,,,135.7837419,4.584,28,2011,7,
23,Vermont,Montpelier,2011-07-22,B,False,1362144.0,114533.0,76.74,3.882,,,,,,135.8738387,4.584,29,2011,7,
23,Vermont,Montpelier,2011-07-29,B,False,1319767.55,114533.0,69.55,3.8979999999999997,,,,,,135.9639355,4.584,30,2011,7,
23,Vermont,Montpelier,2011-08-05,B,False,1416344.68,114533.0,69.53,3.9030000000000005,,,,,,136.0540323,4.584,31,2011,8,
23,Vermont,Montpelier,2011-08-12,B,False,1380952.05,114533.0,69.86,3.8800000000000003,,,,,,136.144129,4.584,32,2011,8,
23,Vermont,Montpelier,2011-08-19,B,False,1453416.53,114533.0,67.09,3.8199999999999994,,,,,,136.183129,4.584,33,2011,8,
23,Vermont,Montpelier,2011-08-26,B,False,1637266.29,114533.0,67.04,3.7960000000000003,,,,,,136.2136129,4.584,34,2011,8,
23,Vermont,Montpelier,2011-09-02,B,False,1464295.69,114533.0,65.33,3.784,,,,,,136.2440968,4.584,35,2011,9,
23,Vermont,Montpelier,2011-09-09,B,True,1423289.9,114533.0,66.04,3.809,,,,,,136.2745806,4.584,36,2011,9,
23,Vermont,Montpelier,2011-09-16,B,False,1253329.17,114533.0,60.52000000000001,3.8089999999999997,,,,,,136.3145,4.584,37,2011,9,
23,Vermont,Montpelier,2011-09-23,B,False,1289082.81,114533.0,57.14,3.7580000000000005,,,,,,136.367,4.584,38,2011,9,
23,Vermont,Montpelier,2011-09-30,B,False,1275597.85,114533.0,64.76,3.6839999999999997,,,,,,136.4195,4.584,39,2011,9,
23,Vermont,Montpelier,2011-10-07,B,False,1463501.99,114533.0,49.0,3.6329999999999996,,,,,,136.472,4.42,40,2011,10,
23,Vermont,Montpelier,2011-10-14,B,False,1257778.34,114533.0,56.79,3.583,,,,,,136.5150968,4.42,41,2011,10,
23,Vermont,Montpelier,2011-10-21,B,False,1441032.59,114533.0,52.12,3.618,,,,,,136.5017742,4.42,42,2011,10,
23,Vermont,Montpelier,2011-10-28,B,False,1407191.96,114533.0,42.57,3.604,,,,,,136.4884516,4.42,43,2011,10,
23,Vermont,Montpelier,2011-11-04,B,False,1428436.33,114533.0,39.18,3.586,,,,,,136.475129,4.42,44,2011,11,
23,Vermont,Montpelier,2011-11-11,B,False,1436940.78,114533.0,44.04,3.57,9157.72,9619.31,286.88,3834.44,3543.37,136.4618065,4.42,45,2011,11,26441.719999999998
23,Vermont,Montpelier,2011-11-18,B,False,1345631.96,114533.0,45.48,3.571,3761.33,206.48,140.88,529.68,5284.63,136.4666667,4.42,46,2011,11,9923.0
